#date,product_name,eshop,price(Euro),links,RAM,Storage,color,char1,char2,char3
2025-07-29 00:18:32.522584,iPhone_16_Pro_Max,shopflix.gr,1519.0,https://shopflix.gr/p/SF-103133109/apple-iphone-16-pro-max-5g-8gb-512gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 00:18:32.522584,iPhone_16_Pro_Max,plaisio.gr,1919.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-1tb-black-titanium_4620518,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 00:18:32.522584,iPhone_16_Pro_Max,you.gr,1898.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-1tb-black-titanium,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 00:18:32.522584,iPhone_16_Pro_Max,welcomestores.gr,1919.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-1tb-smartphones-black-titanium_159610/,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 00:18:32.522584,iPhone_16_Pro_Max,shopflix.gr,1898.0,https://shopflix.gr/p/SF-103133110/apple-iphone-16-pro-max-5g-8gb-1tb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,drele.com,1006.99,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-256gb-5g-dual-sim-titanium-black-eu/?_gl=1*12t8fr*_up*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,kaizershop.gr,,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-256gb-12gb-5g-dual-titanium-black-eu?search=SAMSUNG%20GALAXY%20S25%20ULTRA%20256,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,plaisio.gr,1349.0,https://www.plaisio.gr/samsung-galaxy-s25-ultra-12-256gb-titanium-gray_4697626,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,you.gr,1088.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-256gb-12gb-tit-2,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,welcomestores.gr,1349.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-256gb-titanium-black_169637/,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,shopflix.gr,1006.0,https://shopflix.gr/p/SF-104750959/samsung-galaxy-s25-ultra-5g-12gb-256gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,drele.com,1169.65,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-512gb-5g-dual-sim-titanium-gray-eu/?_gl=1*1vuvhkm*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,kaizershop.gr,1140.5,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-512gb-12gb-5g-dual-titanium-gray-eu,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,plaisio.gr,1469.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/samsung-galaxy-s25-ultra-12-512gb-titanium-gray_4697669,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,you.gr,1188.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-512gb-12gb-tit-2,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,welcomestores.gr,1469.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-512gb-titanium-black_169641/,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,shopflix.gr,1064.0,https://shopflix.gr/p/SF-104750960/samsung-galaxy-s25-ultra-5g-12gb-512gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,welcomestores.gr,1709.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-1tb-titanium-black_169645/,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 00:18:32.522584,Galaxy_S25_Ultra,shopflix.gr,1522.0,https://shopflix.gr/p/SF-104750961/samsung-galaxy-s25-ultra-5g-12gb-1tb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,drele.com,1375.99,https://www.drele.com/shop/mobile-phones/apple-iphone-16-pro-max-256gb-black-titanium-eu/?_gl=1*g8rp1l*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,kaizershop.gr,1330.9,https://www.kaizershop.gr/apple-iphone-16-pro-max-256gb-black-eu?search=Apple%20iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,plaisio.gr,1399.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-256gb-black-titanium_4620410,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,you.gr,1398.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-256gb-black-titanium?query=Apple%20iPhone%2016%20Pro%20Max%205G%2C%208GB%2F256GB%2C%20NFC%2C%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,welcomestores.gr,1399.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-256gb-smartphones-black-titanium_159602/,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,shopflix.gr,1260.0,https://shopflix.gr/p/SF-103133108/apple-iphone-16-pro-max-5g-8gb-256gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,kaizershop.gr,,https://www.kaizershop.gr/apple-iphone-16-pro-max-512gb-black-eu?search=APPLE%20IPHONE%2016%20PRO%20MAX,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,plaisio.gr,1659.0,https://www.plaisio.gr/apple-iphone-16-pro-max-512gb-black-titanium_4620453,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,you.gr,1628.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-512gb-black-titanium,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,welcomestores.gr,1659.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-512gb-smartphones-black-titanium_159606/,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,shopflix.gr,1519.0,https://shopflix.gr/p/SF-103133109/apple-iphone-16-pro-max-5g-8gb-512gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,plaisio.gr,1919.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-1tb-black-titanium_4620518,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,you.gr,1908.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-1tb-black-titanium,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,welcomestores.gr,1919.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-1tb-smartphones-black-titanium_159610/,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,iPhone_16_Pro_Max,shopflix.gr,1898.0,https://shopflix.gr/p/SF-103133110/apple-iphone-16-pro-max-5g-8gb-1tb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,drele.com,1006.99,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-256gb-5g-dual-sim-titanium-black-eu/?_gl=1*12t8fr*_up*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,kaizershop.gr,,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-256gb-12gb-5g-dual-titanium-black-eu?search=SAMSUNG%20GALAXY%20S25%20ULTRA%20256,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,plaisio.gr,1349.0,https://www.plaisio.gr/samsung-galaxy-s25-ultra-12-256gb-titanium-gray_4697626,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,you.gr,1088.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-256gb-12gb-tit-2,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,welcomestores.gr,1349.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-256gb-titanium-black_169637/,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,shopflix.gr,1006.0,https://shopflix.gr/p/SF-104750959/samsung-galaxy-s25-ultra-5g-12gb-256gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,drele.com,1169.65,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-512gb-5g-dual-sim-titanium-gray-eu/?_gl=1*1vuvhkm*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,kaizershop.gr,1140.5,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-512gb-12gb-5g-dual-titanium-gray-eu,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,plaisio.gr,1469.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/samsung-galaxy-s25-ultra-12-512gb-titanium-gray_4697669,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,you.gr,1188.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-512gb-12gb-tit-2,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,welcomestores.gr,1469.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-512gb-titanium-black_169641/,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,shopflix.gr,1064.0,https://shopflix.gr/p/SF-104750960/samsung-galaxy-s25-ultra-5g-12gb-512gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,welcomestores.gr,1709.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-1tb-titanium-black_169645/,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 08:27:13.765356,Galaxy_S25_Ultra,shopflix.gr,1522.0,https://shopflix.gr/p/SF-104750961/samsung-galaxy-s25-ultra-5g-12gb-1tb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,drele.com,1313.0,https://www.drele.com/shop/mobile-phones/apple-iphone-16-pro-max-256gb-black-titanium-eu/?_gl=1*g8rp1l*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,kaizershop.gr,1330.9,https://www.kaizershop.gr/apple-iphone-16-pro-max-256gb-black-eu?search=Apple%20iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,plaisio.gr,1399.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-256gb-black-titanium_4620410,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,you.gr,1398.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-256gb-black-titanium?query=Apple%20iPhone%2016%20Pro%20Max%205G%2C%208GB%2F256GB%2C%20NFC%2C%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,welcomestores.gr,1399.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-256gb-smartphones-black-titanium_159602/,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,shopflix.gr,1260.0,https://shopflix.gr/p/SF-103133108/apple-iphone-16-pro-max-5g-8gb-256gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,kaizershop.gr,1609.0,https://www.kaizershop.gr/apple-iphone-16-pro-max-512gb-black-eu?search=APPLE%20IPHONE%2016%20PRO%20MAX,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,plaisio.gr,1659.0,https://www.plaisio.gr/apple-iphone-16-pro-max-512gb-black-titanium_4620453,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,you.gr,1628.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-512gb-black-titanium,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,welcomestores.gr,1659.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-512gb-smartphones-black-titanium_159606/,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,shopflix.gr,1519.0,https://shopflix.gr/p/SF-103133109/apple-iphone-16-pro-max-5g-8gb-512gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,plaisio.gr,1919.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-1tb-black-titanium_4620518,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,you.gr,1908.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-1tb-black-titanium,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,welcomestores.gr,1919.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-1tb-smartphones-black-titanium_159610/,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,iPhone_16_Pro_Max,shopflix.gr,1898.0,https://shopflix.gr/p/SF-103133110/apple-iphone-16-pro-max-5g-8gb-1tb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,1TB,Black,5G,NFC,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,drele.com,1006.99,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-256gb-5g-dual-sim-titanium-black-eu/?_gl=1*12t8fr*_up*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,kaizershop.gr,,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-256gb-12gb-5g-dual-titanium-black-eu?search=SAMSUNG%20GALAXY%20S25%20ULTRA%20256,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,plaisio.gr,1349.0,https://www.plaisio.gr/samsung-galaxy-s25-ultra-12-256gb-titanium-gray_4697626,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,you.gr,1088.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-256gb-12gb-tit-2,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,welcomestores.gr,1349.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-256gb-titanium-black_169637/,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,shopflix.gr,1006.0,https://shopflix.gr/p/SF-104750959/samsung-galaxy-s25-ultra-5g-12gb-256gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,256GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,drele.com,1169.65,https://www.drele.com/shop/mobile-phones/samsung-galaxy-s25-ultra-12gb-512gb-5g-dual-sim-titanium-gray-eu/?_gl=1*1vuvhkm*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,kaizershop.gr,1140.5,https://www.kaizershop.gr/samsung-galaxy-s25-ultra-s938-512gb-12gb-5g-dual-titanium-gray-eu,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,plaisio.gr,,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/samsung-galaxy-s25-ultra-12-512gb-titanium-gray_4697669,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,you.gr,1188.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/samsung-galaxy-s25-ultra-6-9-5g-512gb-12gb-tit-2,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,welcomestores.gr,1469.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-512gb-titanium-black_169641/,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,shopflix.gr,1064.0,https://shopflix.gr/p/SF-104750960/samsung-galaxy-s25-ultra-5g-12gb-512gb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,512GB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,welcomestores.gr,1709.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/samsung-samsung-sm-s938-galaxy-s25-ultra-5g-6.9-12gb-1tb-titanium-black_169645/,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 14:17:09.799329,Galaxy_S25_Ultra,shopflix.gr,1522.0,https://shopflix.gr/p/SF-104750961/samsung-galaxy-s25-ultra-5g-12gb-1tb-titanium-black?k=galaxy%20s25%20ultra#queryID=0882ac3d9a91afd1dd858c3bc0c5756c,12GB,1TB,Gray/Black,5G,Dual_Sim,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,drele.com,1313.0,https://www.drele.com/shop/mobile-phones/apple-iphone-16-pro-max-256gb-black-titanium-eu/?_gl=1*g8rp1l*_up*MQ..*_gs*MQ..&gclid=Cj0KCQjwvajDBhCNARIsAEE29WrIcD0L7CGtexkNZrzFOkrxcmq_sC6Z1Vcdk2-x-QXJL5ft968heTQaAkB0EALw_wcB&gbraid=0AAAAAo2xAdwTwYvJTN2jYzMiKa2az99pE,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,kaizershop.gr,1330.9,https://www.kaizershop.gr/apple-iphone-16-pro-max-256gb-black-eu?search=Apple%20iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,plaisio.gr,1399.0,https://www.plaisio.gr/tilefonia-tablet/tilefona/smartphones/apple-iphone-16-pro-max-256gb-black-titanium_4620410,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,you.gr,1398.89,https://www.you.gr/tilefonia-tablets/kinita-smartphones/ola-ta-kinita-smartphones/apple-iphone-16-pro-max-256gb-black-titanium?query=Apple%20iPhone%2016%20Pro%20Max%205G%2C%208GB%2F256GB%2C%20NFC%2C%20Black%20Titanium,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,welcomestores.gr,1399.0,https://www.welcomestores.gr/el/tilefonia-smart-home/kinita-tilefona/smartphones/apple-apple-iphone-16-pro-max-256gb-smartphones-black-titanium_159602/,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,shopflix.gr,1260.0,https://shopflix.gr/p/SF-103133108/apple-iphone-16-pro-max-5g-8gb-256gb-black-titanium?k=Apple%20iPhone%2016%20Pro%20Max#queryID=c4353a31b38ed2e6c10060770f0d0727,8GB,256GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,kaizershop.gr,1609.0,https://www.kaizershop.gr/apple-iphone-16-pro-max-512gb-black-eu?search=APPLE%20IPHONE%2016%20PRO%20MAX,8GB,512GB,Black,5G,NFC,Titanium
2025-07-29 20:21:38.812032,iPhone_16_Pro_Max,plaisio.gr,1659.0,https://www.plaisio.gr/apple-iphone-16-pro-max-512gb-black-titanium_4620453,8GB,512GB,Black,5G,NFC,Titanium
